MAL_ID,Score,Score-1,Score-2,Score-3,Score-4,Score-5,Score-6,Score-7,Score-8,Score-9,Score-10,Ranked,Popularity
40543,Unknown,3.0,Unknown,Unknown,Unknown,4.0,4.0,2.0,1.0,Unknown,4.0,15050.0,17525
40550,6.46,186.0,278.0,630.0,1270.0,2478.0,3836.0,4137.0,2164.0,871.0,853.0,6078.0,2178
40552,Unknown,4.0,1.0,1.0,6.0,2.0,2.0,1.0,1.0,Unknown,1.0,12219.0,17289
40553,Unknown,3.0,Unknown,Unknown,3.0,3.0,3.0,1.0,1.0,Unknown,1.0,12832.0,17286
40554,Unknown,Unknown,Unknown,Unknown,Unknown,2.0,2.0,5.0,2.0,2.0,3.0,13153.0,8371
40555,Unknown,2.0,6.0,2.0,11.0,7.0,14.0,9.0,7.0,Unknown,2.0,14305.0,16501
40556,5.84,6.0,12.0,9.0,27.0,36.0,52.0,25.0,10.0,10.0,14.0,8719.0,13219
40557,6.07,3.0,7.0,10.0,17.0,28.0,46.0,32.0,21.0,9.0,18.0,7961.0,13258
40558,5.93,6.0,5.0,19.0,6.0,30.0,30.0,20.0,5.0,7.0,8.0,8455.0,14189
40559,5.66,6.0,7.0,8.0,20.0,31.0,31.0,16.0,12.0,1.0,7.0,9279.0,14009
40560,5.63,7.0,7.0,13.0,26.0,33.0,38.0,20.0,10.0,5.0,9.0,9333.0,13294
40562,Unknown,4.0,Unknown,2.0,6.0,10.0,17.0,3.0,1.0,Unknown,4.0,11415.0,16844
40564,5.83,4.0,9.0,8.0,22.0,40.0,43.0,29.0,8.0,8.0,17.0,8743.0,13246
40567,Unknown,7.0,2.0,7.0,8.0,8.0,8.0,15.0,8.0,3.0,2.0,15448.0,12518
40568,Unknown,2.0,1.0,4.0,5.0,11.0,21.0,28.0,10.0,1.0,3.0,12996.0,12424
40569,7.43,5.0,3.0,11.0,20.0,56.0,128.0,319.0,280.0,153.0,142.0,1804.0,9175
40570,Unknown,4.0,5.0,2.0,6.0,9.0,14.0,11.0,2.0,1.0,1.0,12480.0,16761
40571,7.57,272.0,214.0,495.0,1379.0,3367.0,8310.0,22492.0,25545.0,11225.0,6702.0,1376.0,743
40573,Unknown,4.0,2.0,2.0,8.0,9.0,6.0,4.0,2.0,Unknown,3.0,12211.0,16967
40576,Unknown,1.0,2.0,2.0,12.0,7.0,6.0,1.0,2.0,Unknown,2.0,12835.0,17024
40578,6.84,5.0,2.0,7.0,22.0,69.0,156.0,278.0,155.0,54.0,34.0,4276.0,8076
40582,Unknown,2.0,1.0,4.0,6.0,5.0,11.0,1.0,2.0,Unknown,2.0,11343.0,17045
40586,Unknown,1.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0,1.0,Unknown,2854
40587,6.97,2.0,Unknown,4.0,7.0,14.0,35.0,54.0,45.0,34.0,23.0,3732.0,9677
40590,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,5803
40591,8.74,574.0,166.0,253.0,719.0,2320.0,7382.0,32880.0,104642.0,146624.0,94309.0,33.0,151
40593,Unknown,3.0,Unknown,2.0,1.0,1.0,6.0,Unknown,1.0,Unknown,2.0,14002.0,17248
40594,6.75,197.0,218.0,591.0,1334.0,2567.0,4439.0,6602.0,4183.0,1816.0,1897.0,4663.0,1291
40595,6.54,473.0,621.0,1471.0,3253.0,7293.0,13397.0,16279.0,7613.0,3203.0,3111.0,5680.0,1016
40597,5.07,292.0,369.0,533.0,914.0,1686.0,1318.0,666.0,315.0,115.0,130.0,10529.0,4717
40598,Unknown,7.0,7.0,6.0,9.0,13.0,18.0,6.0,4.0,1.0,6.0,14648.0,16178
40599,Unknown,4.0,1.0,3.0,8.0,4.0,8.0,8.0,2.0,1.0,4.0,11092.0,16904
40600,Unknown,3.0,Unknown,5.0,7.0,7.0,7.0,5.0,1.0,Unknown,4.0,11248.0,16999
40602,7.17,67.0,111.0,189.0,495.0,1080.0,2695.0,5512.0,4211.0,1849.0,969.0,2893.0,2889
40603,Unknown,6.0,1.0,5.0,4.0,11.0,10.0,7.0,2.0,Unknown,4.0,15720.0,16783
40608,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,7092
40610,6.88,21.0,12.0,32.0,61.0,133.0,232.0,401.0,236.0,109.0,125.0,4091.0,5931
40612,Unknown,4.0,Unknown,4.0,3.0,15.0,7.0,4.0,1.0,Unknown,1.0,11558.0,16998
40613,6.56,30.0,35.0,71.0,179.0,412.0,866.0,1150.0,542.0,205.0,108.0,5551.0,5952
40615,Unknown,12.0,Unknown,Unknown,4.0,7.0,9.0,21.0,24.0,20.0,64.0,12716.0,3412
40616,Unknown,3.0,Unknown,1.0,3.0,17.0,7.0,9.0,1.0,1.0,3.0,15496.0,16852
40619,Unknown,4.0,4.0,4.0,7.0,10.0,7.0,1.0,2.0,Unknown,2.0,12288.0,17010
40620,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0,Unknown,7024
40621,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,16483
40623,5.74,767.0,1160.0,2037.0,3451.0,5356.0,6320.0,4615.0,1922.0,807.0,1196.0,9046.0,1693
40625,Unknown,5.0,2.0,4.0,7.0,9.0,5.0,Unknown,1.0,Unknown,2.0,11830.0,17061
40626,Unknown,4.0,3.0,5.0,11.0,7.0,4.0,1.0,1.0,Unknown,1.0,12020.0,17059
40628,Unknown,8.0,4.0,3.0,17.0,22.0,21.0,17.0,2.0,Unknown,2.0,13176.0,15010
40630,6.92,9.0,8.0,8.0,39.0,146.0,309.0,342.0,257.0,110.0,120.0,3923.0,7347
40632,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10106
40633,Unknown,7.0,Unknown,3.0,4.0,5.0,8.0,3.0,Unknown,Unknown,1.0,11867.0,17205
40636,Unknown,4.0,Unknown,5.0,1.0,6.0,7.0,5.0,1.0,2.0,6.0,15442.0,13652
40638,Unknown,3.0,1.0,Unknown,4.0,6.0,13.0,21.0,11.0,8.0,4.0,12777.0,13007
40639,6.53,13.0,25.0,44.0,69.0,173.0,249.0,287.0,206.0,83.0,111.0,Unknown,7724
40641,Unknown,11.0,3.0,1.0,6.0,11.0,8.0,Unknown,Unknown,Unknown,1.0,15304.0,16712
40642,Unknown,6.0,2.0,1.0,5.0,10.0,12.0,10.0,1.0,Unknown,1.0,12938.0,16483
40644,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,12772
40645,Unknown,8.0,1.0,2.0,8.0,13.0,18.0,17.0,4.0,5.0,4.0,14789.0,15584
40646,7.34,18.0,12.0,17.0,33.0,113.0,308.0,651.0,540.0,266.0,229.0,2182.0,4388
40651,5.32,51.0,40.0,62.0,86.0,246.0,166.0,92.0,43.0,16.0,37.0,10082.0,8645
40652,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,9056
40655,Unknown,5.0,Unknown,1.0,5.0,11.0,8.0,4.0,1.0,1.0,4.0,15515.0,17008
40656,7.18,5.0,3.0,12.0,17.0,88.0,229.0,505.0,325.0,110.0,133.0,2848.0,6681
40658,7.14,21.0,19.0,30.0,58.0,164.0,274.0,543.0,413.0,240.0,243.0,Unknown,6554
40659,6.75,7.0,5.0,8.0,20.0,75.0,125.0,189.0,95.0,47.0,52.0,4662.0,8254
40660,5.29,12.0,6.0,14.0,21.0,33.0,9.0,8.0,2.0,Unknown,1.0,10133.0,13648
40661,7.09,15.0,8.0,13.0,55.0,192.0,582.0,1250.0,658.0,240.0,188.0,3243.0,5755
40664,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,7912
40665,Unknown,2.0,2.0,1.0,3.0,3.0,9.0,19.0,8.0,5.0,8.0,12054.0,8237
40667,6.22,15.0,10.0,8.0,17.0,74.0,99.0,81.0,37.0,22.0,47.0,7247.0,8832
40670,Unknown,2.0,1.0,1.0,4.0,4.0,2.0,1.0,1.0,2.0,2.0,12725.0,17169
40671,Unknown,2.0,Unknown,2.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,12739.0,17238
40672,Unknown,2.0,Unknown,1.0,2.0,2.0,1.0,1.0,Unknown,1.0,1.0,12728.0,17285
40673,Unknown,2.0,Unknown,Unknown,Unknown,1.0,3.0,1.0,Unknown,Unknown,1.0,12556.0,17439
40674,Unknown,3.0,Unknown,Unknown,Unknown,2.0,1.0,1.0,Unknown,1.0,1.0,11081.0,17364
40677,6.76,34.0,41.0,50.0,96.0,248.0,448.0,570.0,324.0,175.0,153.0,4609.0,5453
40679,6.41,122.0,119.0,293.0,787.0,1575.0,2547.0,3439.0,1789.0,593.0,553.0,6365.0,1951
40682,8.4,144.0,33.0,29.0,49.0,110.0,229.0,728.0,1561.0,1773.0,1993.0,157.0,2579
40683,5.83,7.0,7.0,7.0,16.0,33.0,45.0,25.0,13.0,4.0,11.0,8750.0,13466
40684,5.87,6.0,5.0,5.0,15.0,33.0,33.0,21.0,11.0,4.0,5.0,8641.0,14241
40685,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,6841
40686,5.72,7.0,7.0,7.0,24.0,32.0,44.0,23.0,8.0,4.0,9.0,9100.0,13525
40687,5.23,13.0,9.0,13.0,22.0,24.0,22.0,8.0,1.0,Unknown,5.0,10254.0,14795
40689,Unknown,5.0,1.0,4.0,2.0,13.0,8.0,4.0,1.0,Unknown,4.0,11270.0,16988
40690,6.39,6.0,3.0,7.0,5.0,23.0,28.0,24.0,21.0,11.0,22.0,6445.0,13984
40691,6.38,7.0,5.0,7.0,9.0,37.0,56.0,43.0,34.0,17.0,36.0,6528.0,11568
40693,6.3,13.0,4.0,9.0,14.0,42.0,81.0,71.0,42.0,12.0,24.0,6903.0,9928
40694,Unknown,4.0,1.0,6.0,8.0,11.0,10.0,8.0,1.0,Unknown,2.0,13856.0,16847
40695,Unknown,5.0,Unknown,6.0,11.0,9.0,5.0,2.0,1.0,Unknown,2.0,13162.0,17053
40699,Unknown,7.0,3.0,3.0,14.0,13.0,6.0,12.0,2.0,1.0,3.0,13226.0,16232
40700,6.74,25.0,16.0,31.0,81.0,178.0,330.0,444.0,262.0,135.0,143.0,Unknown,7464
40701,Unknown,3.0,6.0,7.0,10.0,23.0,13.0,18.0,4.0,1.0,6.0,15650.0,15920
40702,Unknown,3.0,4.0,3.0,7.0,16.0,13.0,5.0,1.0,Unknown,3.0,15285.0,16800
40703,Unknown,7.0,6.0,6.0,9.0,20.0,16.0,13.0,3.0,4.0,7.0,15513.0,15961
40707,Unknown,4.0,1.0,1.0,4.0,17.0,10.0,7.0,2.0,Unknown,4.0,11986.0,14782
40708,6.51,587.0,841.0,1504.0,3167.0,6846.0,11623.0,13504.0,6104.0,2327.0,2043.0,5871.0,1260
40709,Unknown,4.0,7.0,1.0,14.0,13.0,21.0,11.0,1.0,2.0,4.0,14573.0,16265
40710,Unknown,3.0,6.0,4.0,14.0,12.0,21.0,12.0,3.0,1.0,3.0,13788.0,16147
40711,5.36,60.0,43.0,54.0,102.0,241.0,183.0,82.0,36.0,17.0,65.0,10006.0,7253
40712,5.71,47.0,28.0,37.0,84.0,247.0,230.0,143.0,59.0,24.0,64.0,9132.0,7655
40713,Unknown,4.0,6.0,4.0,7.0,24.0,19.0,15.0,4.0,2.0,4.0,15509.0,15800
40714,6.28,6.0,2.0,6.0,9.0,12.0,20.0,30.0,16.0,7.0,15.0,7006.0,10776
40715,Unknown,2.0,6.0,6.0,8.0,12.0,14.0,11.0,6.0,1.0,3.0,12521.0,16261
40716,8.02,82.0,67.0,174.0,516.0,1893.0,5430.0,17855.0,30838.0,18303.0,8549.0,514.0,747
40717,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,11969
40721,Unknown,9.0,3.0,7.0,11.0,16.0,16.0,12.0,1.0,2.0,1.0,12423.0,16130
40722,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,8347
40727,Unknown,3.0,1.0,4.0,10.0,10.0,12.0,7.0,Unknown,Unknown,4.0,11424.0,16626
40728,Unknown,1.0,2.0,2.0,2.0,7.0,11.0,13.0,2.0,Unknown,1.0,13444.0,16857
40729,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0,Unknown,2448
40730,8.33,254.0,43.0,39.0,89.0,201.0,438.0,1116.0,1898.0,1787.0,2935.0,200.0,2717
40732,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,12936
40733,7.27,15.0,2.0,2.0,9.0,14.0,30.0,123.0,104.0,44.0,54.0,2483.0,8767
40734,7.46,20.0,13.0,8.0,19.0,69.0,115.0,348.0,302.0,154.0,176.0,1703.0,7485
40735,7.24,6.0,3.0,9.0,14.0,33.0,60.0,128.0,131.0,75.0,64.0,2595.0,8568
40737,Unknown,5.0,5.0,7.0,12.0,6.0,6.0,3.0,2.0,Unknown,2.0,12648.0,16763
40738,5.84,97.0,115.0,260.0,583.0,1491.0,1649.0,1157.0,436.0,145.0,114.0,8713.0,3684
40741,Unknown,4.0,1.0,3.0,9.0,13.0,6.0,2.0,1.0,Unknown,2.0,14685.0,17065
40742,Unknown,3.0,1.0,2.0,7.0,13.0,10.0,3.0,3.0,1.0,1.0,14219.0,16926
40745,Unknown,5.0,5.0,4.0,10.0,19.0,9.0,5.0,2.0,Unknown,4.0,12281.0,16632
40746,6.76,549.0,530.0,767.0,1337.0,3150.0,4905.0,5455.0,3595.0,1931.0,4242.0,4640.0,2034
40747,5.5,67.0,72.0,130.0,262.0,442.0,452.0,340.0,147.0,39.0,42.0,9689.0,4859
40748,8.54,689.0,178.0,263.0,633.0,2116.0,5181.0,24187.0,74305.0,81070.0,53357.0,88.0,130
40749,5.76,16.0,11.0,16.0,48.0,120.0,123.0,76.0,37.0,13.0,42.0,8976.0,7802
40750,6.22,5499.0,2636.0,2733.0,3852.0,4980.0,8199.0,10931.0,7265.0,4214.0,10454.0,7256.0,665
40752,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,6538
40753,Unknown,4.0,1.0,2.0,5.0,14.0,19.0,19.0,8.0,Unknown,8.0,13671.0,12148
40755,5.85,3.0,6.0,7.0,26.0,73.0,67.0,52.0,23.0,6.0,30.0,8707.0,8374
40758,Unknown,12.0,9.0,7.0,12.0,11.0,11.0,9.0,1.0,Unknown,4.0,14515.0,11285
40761,6.59,23.0,9.0,16.0,45.0,176.0,318.0,306.0,156.0,94.0,111.0,5439.0,6249
40762,6.06,18.0,13.0,31.0,59.0,207.0,369.0,261.0,73.0,27.0,30.0,7989.0,7619
40763,6.91,32.0,36.0,71.0,119.0,322.0,493.0,796.0,540.0,237.0,199.0,3973.0,4971
40765,Unknown,1.0,Unknown,2.0,Unknown,4.0,7.0,1.0,1.0,Unknown,3.0,12719.0,16838
40768,Unknown,3.0,1.0,2.0,3.0,8.0,5.0,1.0,1.0,Unknown,Unknown,14056.0,16656
40769,5.55,32.0,20.0,22.0,67.0,205.0,160.0,88.0,34.0,11.0,27.0,9555.0,9261
40776,8.57,389.0,82.0,191.0,536.0,1694.0,5056.0,19723.0,50287.0,56805.0,42118.0,79.0,375
40778,Unknown,Unknown,Unknown,1.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,11571.0,5830
40779,Unknown,5.0,1.0,1.0,8.0,14.0,23.0,17.0,3.0,Unknown,4.0,12430.0,11594
40780,5.58,31.0,16.0,24.0,45.0,204.0,159.0,85.0,36.0,10.0,17.0,9468.0,9142
40783,5.87,263.0,313.0,604.0,1190.0,2063.0,2273.0,1675.0,726.0,204.0,263.0,8609.0,3222
40784,8.23,20.0,6.0,19.0,37.0,90.0,293.0,1140.0,2453.0,1863.0,1181.0,285.0,4581
40785,Unknown,6.0,3.0,2.0,6.0,13.0,13.0,3.0,1.0,Unknown,4.0,15079.0,16831
40786,6.4,31.0,55.0,90.0,233.0,471.0,719.0,825.0,397.0,210.0,238.0,6425.0,3561
40787,7.44,4.0,1.0,1.0,Unknown,2.0,14.0,58.0,91.0,71.0,204.0,1769.0,2156
40793,Unknown,5.0,3.0,2.0,9.0,16.0,11.0,11.0,3.0,Unknown,1.0,13487.0,15038
40794,Unknown,4.0,1.0,1.0,3.0,4.0,13.0,6.0,2.0,1.0,1.0,12614.0,17123
40799,5.84,8.0,8.0,1.0,18.0,50.0,38.0,26.0,4.0,2.0,8.0,8694.0,13216
40800,Unknown,4.0,1.0,Unknown,9.0,16.0,15.0,2.0,3.0,Unknown,3.0,13428.0,16883
40801,5.67,38.0,47.0,59.0,106.0,181.0,203.0,166.0,79.0,30.0,51.0,Unknown,8341
40803,6.75,241.0,248.0,397.0,659.0,1105.0,1817.0,2258.0,1329.0,703.0,913.0,4690.0,2803
40806,6.87,5.0,1.0,3.0,10.0,29.0,61.0,121.0,72.0,26.0,47.0,4165.0,9187
40807,6.54,115.0,69.0,157.0,327.0,1391.0,2826.0,2595.0,1210.0,522.0,628.0,5690.0,3672
40808,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,14332
40811,Unknown,4.0,1.0,5.0,8.0,17.0,9.0,5.0,1.0,3.0,2.0,15219.0,16694
40812,Unknown,5.0,2.0,4.0,10.0,10.0,15.0,4.0,3.0,Unknown,3.0,14000.0,16709
40813,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,16283
40814,Unknown,1.0,1.0,2.0,2.0,3.0,14.0,31.0,36.0,22.0,47.0,11869.0,4081
40815,8.16,54.0,47.0,102.0,268.0,786.0,2630.0,9918.0,21017.0,14649.0,6756.0,350.0,1402
40816,Unknown,7.0,1.0,2.0,3.0,18.0,10.0,9.0,3.0,Unknown,1.0,13095.0,16507
40817,Unknown,5.0,1.0,3.0,8.0,13.0,10.0,6.0,2.0,Unknown,2.0,14561.0,16773
40819,6.8,20.0,24.0,31.0,97.0,185.0,350.0,447.0,288.0,158.0,171.0,Unknown,7159
40823,6.46,3.0,1.0,4.0,9.0,19.0,25.0,29.0,27.0,12.0,9.0,6077.0,12683
40827,Unknown,3.0,2.0,3.0,9.0,11.0,12.0,3.0,1.0,1.0,1.0,15467.0,17077
40828,6.84,1.0,Unknown,2.0,5.0,9.0,10.0,24.0,20.0,17.0,20.0,4274.0,15330
40830,Unknown,2.0,1.0,Unknown,2.0,4.0,17.0,12.0,5.0,2.0,8.0,13464.0,16824
40831,Unknown,3.0,Unknown,4.0,2.0,11.0,6.0,1.0,1.0,Unknown,1.0,11861.0,17233
40832,Unknown,6.0,2.0,1.0,6.0,10.0,7.0,1.0,Unknown,Unknown,Unknown,15703.0,16145
40833,6.96,21.0,35.0,39.0,75.0,263.0,497.0,645.0,430.0,189.0,315.0,3778.0,5238
40834,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,9645
40835,6.55,13.0,4.0,7.0,26.0,75.0,143.0,129.0,59.0,26.0,63.0,5605.0,8468
40836,5.99,2.0,3.0,6.0,14.0,22.0,28.0,24.0,8.0,4.0,10.0,8270.0,12569
40837,Unknown,2.0,2.0,1.0,5.0,6.0,14.0,5.0,3.0,Unknown,2.0,15332.0,17041
40839,7.37,2017.0,2166.0,3317.0,6748.0,12530.0,29759.0,74700.0,72759.0,35213.0,21217.0,2025.0,291
40840,Unknown,4.0,Unknown,1.0,4.0,8.0,9.0,4.0,1.0,1.0,1.0,12197.0,17089
40841,7.48,9.0,11.0,20.0,68.0,344.0,1316.0,4731.0,3836.0,1226.0,700.0,1634.0,3455
40842,6.79,28.0,22.0,39.0,96.0,211.0,367.0,565.0,338.0,156.0,234.0,4489.0,4224
40844,Unknown,3.0,1.0,Unknown,2.0,2.0,1.0,1.0,Unknown,Unknown,Unknown,13969.0,17332
40845,5.23,35.0,13.0,23.0,30.0,34.0,32.0,11.0,13.0,2.0,8.0,Unknown,8803
40849,6.15,140.0,67.0,134.0,423.0,1548.0,1872.0,1244.0,664.0,260.0,429.0,7586.0,4019
40850,6.35,43.0,53.0,93.0,202.0,409.0,598.0,575.0,259.0,98.0,102.0,6621.0,5351
40851,Unknown,8.0,1.0,5.0,3.0,18.0,23.0,12.0,3.0,Unknown,2.0,11778.0,15156
40852,8.29,161.0,55.0,100.0,218.0,776.0,2699.0,11682.0,25120.0,18243.0,13294.0,229.0,325
40853,Unknown,4.0,2.0,1.0,3.0,3.0,8.0,23.0,27.0,21.0,63.0,12236.0,7760
40854,7.63,12.0,6.0,12.0,21.0,102.0,251.0,716.0,749.0,343.0,381.0,1197.0,6157
40855,6.31,41.0,29.0,34.0,64.0,160.0,228.0,241.0,144.0,71.0,104.0,Unknown,8094
40858,7.88,34.0,30.0,86.0,212.0,485.0,1296.0,4379.0,7279.0,3892.0,1942.0,698.0,2235
40859,Unknown,3.0,2.0,3.0,6.0,10.0,5.0,1.0,1.0,Unknown,2.0,14182.0,17132
40861,7.61,16.0,12.0,29.0,47.0,218.0,688.0,2053.0,2167.0,905.0,586.0,1252.0,4543
40863,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,17275
40868,Unknown,3.0,1.0,3.0,3.0,13.0,4.0,16.0,2.0,1.0,2.0,13570.0,16661
40870,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,3304
40873,6.58,14.0,16.0,30.0,81.0,343.0,727.0,895.0,316.0,110.0,114.0,5480.0,5580
40876,Unknown,4.0,1.0,2.0,4.0,13.0,14.0,26.0,15.0,7.0,11.0,13232.0,11407
40877,Unknown,5.0,Unknown,2.0,7.0,10.0,13.0,3.0,2.0,1.0,2.0,12264.0,16920
40879,7.62,97.0,61.0,94.0,283.0,762.0,1574.0,3278.0,3598.0,2054.0,2018.0,1220.0,2544
40880,6.51,7.0,5.0,2.0,8.0,14.0,15.0,17.0,16.0,15.0,22.0,5867.0,10269
40881,Unknown,2.0,2.0,2.0,1.0,11.0,20.0,40.0,27.0,7.0,26.0,11558.0,5318
40885,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,13964
40888,Unknown,4.0,3.0,Unknown,1.0,5.0,3.0,3.0,Unknown,1.0,3.0,15631.0,12440
40889,Unknown,2.0,2.0,Unknown,11.0,16.0,8.0,3.0,1.0,Unknown,2.0,12415.0,16973
40890,6.17,4.0,3.0,5.0,6.0,18.0,27.0,30.0,14.0,7.0,7.0,7507.0,11134
40893,6.42,24.0,25.0,40.0,70.0,211.0,345.0,335.0,148.0,65.0,95.0,6315.0,7604
40894,5.71,12.0,15.0,18.0,44.0,127.0,112.0,81.0,26.0,12.0,48.0,9134.0,6925
40897,6.77,15.0,23.0,39.0,88.0,389.0,940.0,1397.0,558.0,185.0,258.0,4603.0,4330
40900,7.06,8.0,2.0,10.0,18.0,37.0,74.0,118.0,78.0,61.0,101.0,3403.0,10334
40901,6.55,9.0,10.0,10.0,33.0,117.0,290.0,333.0,147.0,37.0,46.0,5648.0,7089
40902,7.35,605.0,764.0,1519.0,4006.0,6998.0,15951.0,31710.0,28128.0,15524.0,12329.0,2131.0,524
40903,Unknown,4.0,2.0,1.0,1.0,15.0,8.0,14.0,2.0,2.0,2.0,11723.0,16911
40904,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0,Unknown,Unknown,3.0,Unknown,7566
40905,Unknown,5.0,Unknown,4.0,4.0,15.0,6.0,2.0,1.0,Unknown,1.0,12622.0,17085
40906,7.08,71.0,57.0,105.0,239.0,689.0,1206.0,2433.0,1802.0,829.0,3560.0,3277.0,2528
40907,8.09,30.0,11.0,21.0,38.0,133.0,315.0,1169.0,1907.0,1236.0,1064.0,432.0,2123
40908,7.56,48.0,37.0,64.0,260.0,889.0,2421.0,7365.0,7363.0,3017.0,2317.0,1389.0,1133
40909,7.28,4.0,1.0,4.0,6.0,27.0,58.0,136.0,145.0,63.0,52.0,2456.0,10384
40911,7.97,61.0,67.0,143.0,335.0,1079.0,2953.0,10688.0,17930.0,9686.0,5531.0,572.0,1089
40914,6.64,4.0,4.0,9.0,4.0,19.0,37.0,37.0,44.0,20.0,13.0,5168.0,13174
40917,Unknown,3.0,2.0,6.0,7.0,14.0,3.0,5.0,1.0,Unknown,2.0,14888.0,16984
40921,Unknown,7.0,8.0,1.0,3.0,22.0,27.0,16.0,6.0,3.0,9.0,12730.0,12069
40922,5.78,32.0,54.0,47.0,86.0,124.0,156.0,135.0,83.0,39.0,54.0,Unknown,8630
40924,6.54,13.0,16.0,37.0,80.0,213.0,474.0,555.0,224.0,76.0,102.0,5658.0,6698
40928,Unknown,2.0,Unknown,3.0,5.0,9.0,10.0,10.0,2.0,Unknown,2.0,13828.0,16978
40930,7.0,49.0,24.0,66.0,82.0,226.0,491.0,750.0,462.0,195.0,396.0,3623.0,3718
40932,5.62,28.0,36.0,82.0,171.0,353.0,395.0,244.0,77.0,29.0,38.0,9388.0,7752
40934,6.33,141.0,208.0,373.0,805.0,1321.0,1552.0,1534.0,831.0,398.0,381.0,6723.0,2913
40935,8.06,179.0,38.0,65.0,139.0,344.0,943.0,3622.0,7366.0,4627.0,2359.0,465.0,851
40936,7.65,105.0,108.0,193.0,464.0,1098.0,2985.0,8659.0,10825.0,5037.0,3012.0,1142.0,1774
40938,Unknown,1.0,Unknown,Unknown,Unknown,Unknown,1.0,1.0,2.0,4.0,3.0,Unknown,2718
40939,Unknown,8.0,3.0,1.0,3.0,4.0,1.0,3.0,2.0,Unknown,4.0,15471.0,12419
40940,6.08,32.0,18.0,54.0,113.0,221.0,320.0,294.0,122.0,57.0,59.0,7906.0,5808
40941,5.47,35.0,42.0,50.0,88.0,114.0,103.0,87.0,53.0,18.0,36.0,Unknown,8917
40942,7.55,11.0,11.0,29.0,43.0,126.0,290.0,734.0,778.0,434.0,301.0,1429.0,6130
40948,5.71,11.0,13.0,11.0,21.0,96.0,81.0,38.0,24.0,9.0,16.0,9116.0,9670
40953,Unknown,6.0,1.0,1.0,2.0,1.0,1.0,Unknown,1.0,Unknown,1.0,15256.0,16652
40956,7.78,285.0,243.0,567.0,1691.0,4272.0,11692.0,36614.0,51287.0,24807.0,12540.0,860.0,388
40957,6.63,6.0,6.0,3.0,15.0,27.0,85.0,104.0,60.0,20.0,29.0,5233.0,7944
40958,5.02,341.0,462.0,702.0,1093.0,1758.0,1232.0,616.0,203.0,84.0,211.0,10604.0,3686
40959,6.37,24.0,18.0,41.0,47.0,104.0,215.0,193.0,124.0,42.0,72.0,Unknown,7913
40960,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,5282
40961,5.54,135.0,155.0,288.0,603.0,1004.0,1015.0,770.0,289.0,111.0,206.0,9569.0,3042
40964,5.81,68.0,104.0,210.0,421.0,710.0,815.0,747.0,353.0,118.0,154.0,8809.0,3574
40966,7.03,6.0,3.0,4.0,8.0,25.0,79.0,140.0,87.0,47.0,57.0,3547.0,10372
